--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP▼,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
428,Hudson Fasching,2021,2022,2,16,0,0,0,-6,0,0,0,0,0,0,0,0,10,0.0,156,9:45,faschhu01
429,Steven Goertzen,2009,2009,1,16,2,2,4,-2,24,2,0,0,0,2,0,0,18,11.1,155,9:42,goertst01
430,Lyle Odelein,2000,2000,1,16,1,7,8,1,19,0,1,0,0,4,2,1,30,3.3,348,21:45,odelely01
431,Brett Ritchie,2023,2023,1,16,2,3,5,-2,2,2,0,0,0,2,1,0,22,9.1,183,11:26,ritchbr01
432,Nolan Yonkman,2011,2011,1,16,0,1,1,5,39,0,0,0,0,1,0,0,8,0.0,194,12:08,yonkmno01
433,Joel Baillargeon,1987,1988,2,15,0,2,2,-3,27,0,0,0,0,2,0,0,4,0.0,,,bailljo01
434,Michael Chaput,2020,2021,2,15,0,0,0,-9,12,0,0,0,0,0,0,0,5,0.0,142,9:29,chapumi01
435,Denis Chassé,1996,1996,1,15,0,0,0,-4,12,0,0,0,0,0,0,0,3,0.0,,,chassde01
436,Dmitri Kalinin,2009,2009,1,15,1,3,4,-2,6,0,1,0,0,1,2,0,16,6.3,303,20:12,kalindm01
437,Oleg Kvasha,2006,2006,1,15,4,7,11,5,6,4,0,0,0,5,2,0,32,12.5,203,13:32,kvashol01
438,Andy Miele,2012,2014,3,15,0,2,2,2,11,0,0,0,0,2,0,0,10,0.0,137,9:08,mielean01
439,Lane Pederson,2021,2021,1,15,1,2,3,-2,2,1,0,0,0,1,1,0,15,6.7,166,11:05,pederla01
440,Paul Pooley,1985,1986,2,15,0,3,3,3,0,0,0,0,0,3,0,0,3,0.0,,,poolepa01
441,Petri Skriko,1992,1992,1,15,2,3,5,-1,4,2,0,0,0,2,1,0,27,7.4,,,skrikpe01
442,Erik Westrum,2004,2004,1,15,1,1,2,-3,20,1,0,0,0,1,0,0,29,3.4,240,16:00,westrer01
443,Andy Brickley,1993,1994,2,14,0,2,2,-2,2,0,0,0,0,2,0,0,5,0.0,,,brickan01
444,Marcel Hossa,2008,2008,1,14,0,0,0,-6,4,0,0,0,0,0,0,0,12,0.0,163,11:39,hossama02
445,Miloš Kelemen,2023,2023,1,14,1,0,1,-5,23,1,0,0,0,0,0,0,12,8.3,108,7:41,kelemmi01
446,Bill Riley,1980,1980,1,14,3,2,5,0,7,1,2,0,1,2,0,0,11,27.3,,,rileybi01
447,Nathan Smith,2022,2023,2,14,2,2,4,-2,6,2,0,0,0,2,0,0,16,12.5,171,12:14,smithna03
448,Wayne Dillon,1980,1980,1,13,0,0,0,-6,2,0,0,0,0,0,0,0,5,0.0,,,dillowa01
449,Brett Maclean,2011,2011,1,13,2,1,3,0,2,1,1,0,2,1,0,0,16,12.5,114,8:46,maclebr02
450,Sergei Plotnikov,2016,2016,1,13,0,1,1,0,4,0,0,0,0,1,0,0,9,0.0,135,10:22,plotnse01
451,Marc Pouliot,2012,2012,1,13,0,4,4,-2,2,0,0,0,0,4,0,0,19,0.0,145,11:11,poulima01
452,Robert Reichel,1999,1999,1,13,7,6,13,2,4,4,3,0,3,5,1,0,50,14.0,261,20:03,reichro01
453,Jyrki Seppä,1984,1984,1,13,0,2,2,-9,6,0,0,0,0,0,2,0,7,0.0,,,seppajy01
454,Gord Smith,1980,1980,1,13,0,0,0,-5,8,0,0,0,0,0,0,0,3,0.0,,,smithgo01
455,Chris Conner,2013,2013,1,12,1,1,2,3,2,1,0,0,0,1,0,0,15,6.7,137,11:23,connech01
456,Pat Daley,1980,1981,2,12,1,0,1,-5,13,1,0,0,0,0,0,0,10,10.0,,,daleypa01
457,Nigel Dawes,2009,2009,1,12,0,2,2,-4,0,0,0,0,0,2,0,0,19,0.0,170,14:09,dawesni01
458,Anders Eriksson,2010,2010,1,12,0,3,3,0,2,0,0,0,0,3,0,0,4,0.0,189,15:45,eriksan01
459,Iain Fraser,1996,1996,1,12,1,1,2,1,4,1,0,0,0,1,0,0,12,8.3,,,fraseia01
460,Dmitrij Jaškin,2022,2022,1,12,0,1,1,-6,4,0,0,0,0,1,0,0,23,0.0,177,14:47,jaskidm01
461,Brendan Shinnimin,2015,2015,1,12,0,1,1,-1,8,0,0,0,0,1,0,0,10,0.0,132,11:02,shinnbr01
462,Chris Brown,2013,2014,2,11,0,0,0,0,19,0,0,0,0,0,0,0,10,0.0,84,7:40,brownch01
463,John Gibson,1984,1984,1,11,0,0,0,2,14,0,0,0,0,0,0,0,4,0.0,,,gibsojo01
464,Jamie Huscroft,1999,1999,1,11,0,1,1,-1,27,0,0,0,0,1,0,0,7,0.0,121,11:02,huscrja01
465,Scott Levins,1993,1998,2,11,0,1,1,-3,23,0,0,0,0,1,0,0,10,0.0,,,levinsc01
466,Brandon Prust,2009,2009,1,11,0,1,1,-4,29,0,0,0,0,1,0,0,8,0.0,110,9:59,prustbr01
467,John Scott,2016,2016,1,11,0,1,1,0,25,0,0,0,0,1,0,0,6,0.0,69,6:18,scottjo01
468,Jiří Sekáč,2016,2016,1,11,0,2,2,-4,10,0,0,0,0,2,0,0,9,0.0,127,11:30,sekacji01
469,Guy Larose,1989,1991,2,10,0,1,1,-2,14,0,0,0,0,1,0,0,9,0.0,,,larosgu01
470,Yanick Lehoux,2006,2007,2,10,2,2,4,0,6,1,1,0,0,1,1,0,15,13.3,117,11:44,lehouya01
471,Moe Lemay,1989,1989,1,10,1,0,1,-3,14,1,0,0,0,0,0,0,15,6.7,,,lemaymo01
472,Gord McTavish,1980,1980,1,10,1,3,4,4,2,1,0,0,0,3,0,0,9,11.1,,,mctavgo01
473,Dakota Mermis,2018,2019,2,10,0,0,0,-1,0,0,0,0,0,0,0,0,7,0.0,110,11:01,mermida01
474,Garth Murray,2009,2009,1,10,0,0,0,-2,12,0,0,0,0,0,0,0,12,0.0,93,9:20,murraga01
475,Mikael Renberg,2000,2000,1,10,2,4,6,0,2,2,0,0,0,3,1,0,16,12.5,155,15:31,renbemi01
476,Tom Bladon,1981,1981,1,9,0,5,5,-10,10,0,0,0,0,2,3,0,13,0.0,,,bladoto01
477,Paul Boutilier,1988,1989,2,9,0,0,0,0,10,0,0,0,0,0,0,0,10,0.0,,,boutipa01
478,Greg Brown,1995,1995,1,9,0,3,3,1,17,0,0,0,0,2,1,0,12,0.0,,,browngr01
479,Jordan Gross,2020,2021,2,9,0,4,4,-1,2,0,0,0,0,4,0,0,13,0.0,125,13:51,grossjo01
480,Bokondji Imama,2022,2023,2,9,1,0,1,-4,10,1,0,0,0,0,0,0,3,33.3,56,6:10,imamabo01
481,Jason Jaspers,2002,2004,3,9,0,1,1,-3,6,0,0,0,0,1,0,0,4,0.0,81,9:01,jaspeja01
482,Michael Kesselring,2023,2023,1,9,0,3,3,-1,6,0,0,0,0,3,0,0,8,0.0,154,17:06,kessemi01
483,Markku Kyllönen,1989,1989,1,9,0,2,2,-3,2,0,0,0,0,1,1,0,7,0.0,,,kylloma01
484,Donald MacLean,2007,2007,1,9,1,1,2,-4,0,1,0,0,0,0,1,0,12,8.3,114,12:38,macledo01
485,Dan McFall,1985,1986,2,9,0,1,1,-6,0,0,0,0,0,1,0,0,4,0.0,,,mcfalda01
486,Brian McReynolds,1990,1990,1,9,0,2,2,-4,4,0,0,0,0,2,0,0,11,0.0,,,mcreybr01
487,David Oliver,2000,2000,1,9,1,0,1,0,2,0,1,0,0,0,0,0,6,16.7,69,7:38,oliveda01
488,Mike Stutzel,2004,2004,1,9,0,0,0,-4,0,0,0,0,0,0,0,0,3,0.0,52,5:47,stutzmi01
489,Brad Tiley,1998,1999,2,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,92,11:29,tileybr01
490,Martin Grenier,2002,2003,2,8,0,0,0,-1,5,0,0,0,0,0,0,0,1,0.0,48,6:02,grenima01
491,Freddie Hamilton,2018,2018,1,8,0,0,0,1,0,0,0,0,0,0,0,0,7,0.0,83,10:19,hamilfr01
492,Shaun Heshka,2010,2010,1,8,0,2,2,0,4,0,0,0,0,2,0,0,3,0.0,107,13:19,heshksh01
493,Jeff Hoggan,2009,2010,2,8,0,1,1,-2,9,0,0,0,0,1,0,0,12,0.0,76,9:33,hoggaje01
494,Tim Jackman,2006,2006,1,8,0,0,0,1,21,0,0,0,0,0,0,0,4,0.0,58,7:13,jackmti01
495,Trevor Murphy,2018,2018,1,8,1,2,3,5,0,1,0,0,0,2,0,0,5,20.0,114,14:14,murphtr01
496,Gerry Rioux,1980,1980,1,8,0,0,0,-2,6,0,0,0,0,0,0,0,4,0.0,,,riouxge01
497,Philip Samuelsson,2015,2016,2,8,0,0,0,-3,2,0,0,0,0,0,0,0,9,0.0,131,16:23,samueph01
498,Mathieu Schneider,2010,2010,1,8,0,4,4,5,4,0,0,0,0,2,2,0,23,0.0,167,20:50,schnema01
499,Conor Timmins,2022,2023,2,8,0,0,0,-8,0,0,0,0,0,0,0,0,8,0.0,124,15:27,timmico01
500,Harijs Vītoliņš,1994,1994,1,8,0,0,0,0,4,0,0,0,0,0,0,0,7,0.0,,,vitolha01
501,Tyler Bouck,2002,2002,1,7,0,0,0,-1,4,0,0,0,0,0,0,0,3,0.0,48,6:54,bouckty01
502,Craig Duncanson,1991,1991,1,7,2,0,2,-5,16,2,0,0,0,0,0,0,6,33.3,,,duncacr01
503,Sean Gagnon,1998,1999,2,7,0,1,1,-1,21,0,0,0,0,1,0,0,4,0.0,16,7:56,gagnose01
504,Mike Hudson,1997,1997,1,7,0,0,0,-4,2,0,0,0,0,0,0,0,9,0.0,,,hudsomi01
505,Mark Janssens,1998,1998,1,7,1,2,3,4,4,1,0,0,0,2,0,0,6,16.7,,,janssma01
506,Dustin Jeffrey,2016,2016,1,7,1,1,2,2,2,1,0,0,0,1,0,0,5,20.0,80,11:24,jeffrdu01
507,Alan Kerr,1993,1993,1,7,0,1,1,-4,2,0,0,0,0,1,0,0,1,0.0,,,kerral01
508,Sergei Kharin,1991,1991,1,7,2,3,5,2,2,2,0,0,0,3,0,0,13,15.4,,,kharise01
509,Brian Noonan,1999,1999,1,7,0,0,0,-3,0,0,0,0,0,0,0,0,1,0.0,58,8:16,noonabr01
510,Todd Reirden,2004,2004,1,7,0,2,2,-4,4,0,0,0,0,1,0,1,9,0.0,108,15:22,reirdto01
511,Mike Rupp,2004,2006,2,7,0,1,1,-3,6,0,0,0,0,1,0,0,13,0.0,108,15:29,ruppmi01
512,Jarred Tinordi,2016,2016,1,7,0,0,0,-2,12,0,0,0,0,0,0,0,3,0.0,104,14:49,tinorja01
513,Sandy Beadle,1981,1981,1,6,1,0,1,-2,2,1,0,0,0,0,0,0,7,14.3,,,beadlsa01
514,Sébastien Bordeleau,2002,2002,1,6,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,47,7:46,bordese01
515,Todd Flichel,1988,1990,3,6,0,1,1,-5,4,0,0,0,0,1,0,0,3,0.0,,,flichto01
516,Bobby Guindon,1980,1980,1,6,0,1,1,2,0,0,0,0,0,1,0,0,10,0.0,,,guindbo01
517,Don MacIver,1980,1980,1,6,0,0,0,-5,2,0,0,0,0,0,0,0,2,0.0,,,macivdo01
518,Kevin McClelland,1994,1994,1,6,0,0,0,0,19,0,0,0,0,0,0,0,1,0.0,,,mccleke01
519,Frank Banham,2003,2003,1,5,0,0,0,-1,2,0,0,0,0,0,0,0,5,0.0,39,7:52,banhafr01
520,Adam Clendening,2018,2018,1,5,0,2,2,-1,2,0,0,0,0,2,0,0,4,0.0,80,15:56,clendad01
521,Guy Gosselin,1988,1988,1,5,0,0,0,-1,6,0,0,0,0,0,0,0,1,0.0,,,gossegu01
522,Alex Grant,2016,2016,1,5,0,0,0,-2,7,0,0,0,0,0,0,0,4,0.0,66,13:14,grantal01
523,Joel Hanley,2018,2018,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,56,11:08,hanlejo01
524,Justin Hodgman,2015,2015,1,5,1,0,1,-2,2,0,1,0,0,0,0,0,3,33.3,57,11:24,hodgmju01
525,Brett Hull*,2006,2006,1,5,0,1,1,-3,0,0,0,0,0,0,1,0,8,0.0,69,13:45,hullbr01
526,Brian McGrattan,2009,2009,1,5,0,0,0,-2,22,0,0,0,0,0,0,0,2,0.0,28,5:31,mcgrabr01
527,Freddy Meyer,2008,2008,1,5,0,0,0,-4,0,0,0,0,0,0,0,0,2,0.0,34,6:43,meyerfr01
528,Kent Paynter,1992,1992,1,5,0,0,0,-1,4,0,0,0,0,0,0,0,6,0.0,,,payntke01
529,Rudy Poeschek,1991,1992,2,5,0,0,0,-5,22,0,0,0,0,0,0,0,1,0.0,,,poescru01
530,Jean-Sébastien Dea,2023,2023,1,4,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,38,9:27,deaje01
531,Craig Fisher,1994,1994,1,4,0,0,0,-1,2,0,0,0,0,0,0,0,5,0.0,,,fishecr01
532,Ravil Gusmanov,1996,1996,1,4,0,0,0,-3,0,0,0,0,0,0,0,0,6,0.0,,,gusmara01
533,Mike Lauen,1984,1984,1,4,0,1,1,0,0,0,0,0,0,1,0,0,3,0.0,,,lauenmi01
534,Craig Mills,1996,1996,1,4,0,2,2,0,0,0,0,0,0,2,0,0,0,,,,millscr01
535,Mark Osiecki,1993,1993,1,4,1,0,1,1,2,0,1,0,0,0,0,0,5,20.0,,,osiecma01
536,Teemu Pulkkinen,2017,2017,1,4,1,0,1,-1,4,1,0,0,0,0,0,0,6,16.7,39,9:46,pulkkte01
537,Jean-Guy Trudel,2000,2002,2,4,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,31,7:40,trudeje01
538,Simon Wheeldon,1991,1991,1,4,0,0,0,2,4,0,0,0,0,0,0,0,4,0.0,,,wheelsi01
539,Goran Bezina,2004,2004,1,3,0,0,0,-1,2,0,0,0,0,0,0,0,0,,16,5:17,bezingo01
540,Jason Cirone,1992,1992,1,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,,,cironja01
541,Steven Fletcher,1989,1989,1,3,0,0,0,-1,5,0,0,0,0,0,0,0,1,0.0,,,fletcst01
542,Ryan Hollweg,2011,2011,1,3,0,0,0,-1,0,0,0,0,0,0,0,0,0,,20,6:33,hollwry01
543,Jamie McBain,2017,2017,1,3,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,50,16:40,mcbaija02
544,Matt Murley,2008,2008,1,3,0,1,1,1,0,0,0,0,0,1,0,0,3,0.0,35,11:44,murlema01
545,Henrik Samuelsson,2015,2015,1,3,0,0,0,-2,2,0,0,0,0,0,0,0,4,0.0,40,13:16,samuehe01
546,Kevin Sawyer,2000,2000,1,3,0,0,0,1,12,0,0,0,0,0,0,0,0,,7,2:20,sawyeke01
547,Ryan Stewart,1986,1986,1,3,1,0,1,0,0,1,0,0,0,0,0,0,5,20.0,,,stewary01
548,Pavel Brendl,2006,2006,1,2,0,0,0,-3,0,0,0,0,0,0,0,0,3,0.0,18,8:54,brendpa01
549,Ryan Caldwell,2008,2008,1,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,12,6:08,caldwry01
550,Kevin Dahl,1997,1997,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,dahlke01
551,Joe Dziedzic,1999,1999,1,2,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,16,8:09,dziedjo01
552,Craig Endean,1987,1987,1,2,0,1,1,2,0,0,0,0,0,1,0,0,0,,,,endeacr01
553,Frederik Gauthier,2021,2021,1,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,13,6:45,gauthfr01
554,Matt Hervey,1989,1989,1,2,0,0,0,2,4,0,0,0,0,0,0,0,1,0.0,,,hervema01
555,Tony Joseph,1989,1989,1,2,1,0,1,1,0,1,0,0,0,0,0,0,4,25.0,,,josepto01
556,Bob Joyce,1992,1993,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,joycebo01
557,Ben McCartney,2022,2022,1,2,0,0,0,0,4,0,0,0,0,0,0,0,2,0.0,28,14:03,mccarbe02
558,Blake Speers,2022,2022,1,2,0,0,0,-3,2,0,0,0,0,0,0,0,1,0.0,18,9:10,speerbl01
559,Garrett Stafford,2011,2011,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,25,12:24,staffga01
560,Peter Vandermeer,2008,2008,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,7:33,vandepe01
561,Bill Whelton,1981,1981,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,,wheltbi01
562,Brandon Yip,2014,2014,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,14,6:53,yipbr01
563,Darren Boyko,1989,1989,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,boykoda01
564,Dave Chartier,1981,1981,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,chartda01
565,Jeff Christian,1998,1998,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,chrisje01
566,Anatoli Fedotov,1993,1993,1,1,0,2,2,1,0,0,0,0,0,2,0,0,1,0.0,,,fedotan01
567,Jean-François Jomphe,1999,1999,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,8,7:36,jomphje01
568,Yan Kaminsky,1994,1994,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,kaminya01
569,Nicholas Merkley,2018,2018,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,14,13:30,merklni01
570,Alexander Nikulin,2009,2009,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,6,5:35,nikulal01
571,Brad Ralph,2001,2001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,5:16,ralphbr01
572,Dylan Reese,2015,2015,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,20,19:58,reesedy01
573,Pascal Rhéaume,2006,2006,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,6,6:10,rheaupa01
574,Kirill Safronov,2002,2002,1,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,,6,6:08,safroki01
575,Eric Selleck,2016,2016,1,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0.0,10,9:33,selleer01
576,Jason Simon,1997,1997,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,simonja01
577,Christian Thomas,2016,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,11,10:35,thomach01
578,Glenn Tomalty,1980,1980,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,tomalgl01
579,Andrei Vasilyev,1999,1999,1,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,,1,1:19,vasilan01
580,Mark Visheau,1994,1994,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,vishema01
581,Matt Watkins,2012,2012,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,7,6:37,watkima01


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Hockey-Reference.com</a>: <a href="https://www.hockey-reference.com/teams/PHX/skaters.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats">View Original Table</a><br>Generated 8/24/2023.
